Fecha,URL,Equipo_Local,Equipo_Visitante,Resultado,0_-_1Gol_Local,0_-_1Gol_Visitante,Sustitución_-_Entra_Local,Sustitución_-_Entra_Visitante,0_-_2Gol_Local,0_-_2Gol_Visitante,0_-_4Gol_Local,0_-_4Gol_Visitante,Anuncio_Local,Anuncio_Visitante,checkbox_label_label_Local,checkbox_label_label_Visitante,Goles_esperados_(xG)_Local,Goles_esperados_(xG)_Visitante,Posesión_Local,Posesión_Visitante,Remates_totales_Local,Remates_totales_Visitante,Remates_a_puerta_Local,Remates_a_puerta_Visitante,Grandes_ocasiones_Local,Grandes_ocasiones_Visitante,Córneres_Local,Córneres_Visitante,Pases_Local,Pases_Visitante,Tarjetas_amarillas_Local,Tarjetas_amarillas_Visitante,xG_a_puerta_(xGOT)_Local,xG_a_puerta_(xGOT)_Visitante,Remates_fuera_Local,Remates_fuera_Visitante,Remates_rechazados_Local,Remates_rechazados_Visitante,Remates_dentro_del_área_Local,Remates_dentro_del_área_Visitante,Remates_fuera_del_área_Local,Remates_fuera_del_área_Visitante,Al_palo_Local,Al_palo_Visitante,Goles_de_cabeza_Local,Goles_de_cabeza_Visitante,Toques_en_el_área_rival_Local,Toques_en_el_área_rival_Visitante,Fueras_de_juego_Local,Fueras_de_juego_Visitante,Tiros_libres_Local,Tiros_libres_Visitante,Pases_largos_Local,Pases_largos_Visitante,Pases_en_el_tercio_final_Local,Pases_en_el_tercio_final_Visitante,Centros_Local,Centros_Visitante,Asistencias_esperadas_(xA)_Local,Asistencias_esperadas_(xA)_Visitante,Saques_de_banda_Local,Saques_de_banda_Visitante,Faltas_Local,Faltas_Visitante,Entradas_Local,Entradas_Visitante,Duelos_ganados_Local,Duelos_ganados_Visitante,Despejes_Local,Despejes_Visitante,Intercepciones_Local,Intercepciones_Visitante,Errores_conducentes_a_remate_Local,Errores_conducentes_a_remate_Visitante,Errores_conducentes_a_gol_Local,Errores_conducentes_a_gol_Visitante,Paradas_Local,Paradas_Visitante,xGOT_enfrentados_Local,xGOT_enfrentados_Visitante,Goles_evitados_Local,Goles_evitados_Visitante,2Córneres3_Local,2Córneres3_Visitante,Tarjetas_rojas_Local,Tarjetas_rojas_Visitante,83%(390/470)Pases73%(178/245)_Local,83%(390/470)Pases73%(178/245)_Visitante,20Faltas14_Local,20Faltas14_Visitante,15Córneres1_Local,15Córneres1_Visitante,89%(641/718)Pases84%(213/254)_Local,89%(641/718)Pases84%(213/254)_Visitante,6Faltas18_Local,6Faltas18_Visitante,6Córneres3_Local,6Córneres3_Visitante,0_-_1Gol_en_propia_puerta_Local,0_-_1Gol_en_propia_puerta_Visitante,9'0_-_1GolGuessand_E._Local,9'0_-_1GolGuessand_E._Visitante,Penalti1_-_0_Local,Penalti1_-_0_Visitante,83%(492/596)Pases74%(198/266)_Local,83%(492/596)Pases74%(198/266)_Visitante,10Faltas26_Local,10Faltas26_Visitante,79%(252/321)Pases88%(649/734)_Local,79%(252/321)Pases88%(649/734)_Visitante,13Faltas8_Local,13Faltas8_Visitante,Penalti2_-_0_Local,Penalti2_-_0_Visitante,86%(521/607)Pases84%(345/410)_Local,86%(521/607)Pases84%(345/410)_Visitante,12Faltas14_Local,12Faltas14_Visitante,19Córneres4_Local,19Córneres4_Visitante,86%(445/519)Pases65%(157/240)_Local,86%(445/519)Pases65%(157/240)_Visitante,26Faltas12_Local,26Faltas12_Visitante,14Córneres2_Local,14Córneres2_Visitante,89%(512/574)Pases87%(322/370)_Local,89%(512/574)Pases87%(322/370)_Visitante,7Faltas13_Local,7Faltas13_Visitante,77%(300/392)Pases80%(346/430)_Local,77%(300/392)Pases80%(346/430)_Visitante,18Faltas13_Local,18Faltas13_Visitante,Gol1_-_0_Local,Gol1_-_0_Visitante,1_-_1Gol_Local,1_-_1Gol_Visitante,82%(276/337)Pases85%(383/449)_Local,82%(276/337)Pases85%(383/449)_Visitante,78%(257/330)Pases78%(268/342)_Local,78%(257/330)Pases78%(268/342)_Visitante,18Faltas17_Local,18Faltas17_Visitante,85%(376/440)Pases83%(320/385)_Local,85%(376/440)Pases83%(320/385)_Visitante,19Faltas17_Local,19Faltas17_Visitante,91%(459/504)Pases89%(413/466)_Local,91%(459/504)Pases89%(413/466)_Visitante,19Faltas4_Local,19Faltas4_Visitante,88%(561/636)Pases78%(271/348)_Local,88%(561/636)Pases78%(271/348)_Visitante,24Faltas9_Local,24Faltas9_Visitante,Penalti1_-_2_Local,Penalti1_-_2_Visitante,Penalti_fallado_Local,Penalti_fallado_Visitante,5Córneres4_Local,5Córneres4_Visitante,91%(645/707)Pases80%(297/372)_Local,91%(645/707)Pases80%(297/372)_Visitante,18Faltas4_Local,18Faltas4_Visitante,85%(433/508)Pases67%(172/255)_Local,85%(433/508)Pases67%(172/255)_Visitante,17Faltas16_Local,17Faltas16_Visitante,87%(489/562)Pases68%(158/232)_Local,87%(489/562)Pases68%(158/232)_Visitante,15Faltas13_Local,15Faltas13_Visitante,84%(418/498)Pases89%(458/513)_Local,84%(418/498)Pases89%(458/513)_Visitante,10Faltas13_Local,10Faltas13_Visitante,91%(471/515)Pases82%(229/280)_Local,91%(471/515)Pases82%(229/280)_Visitante,15Faltas12_Local,15Faltas12_Visitante,39'Gol1_-_0Hong_Yun-Sang_Local,39'Gol1_-_0Hong_Yun-Sang_Visitante,1_-_1Penalti_Local,1_-_1Penalti_Visitante,5Córneres6_Local,5Córneres6_Visitante,89%(590/663)Pases85%(352/414)_Local,89%(590/663)Pases85%(352/414)_Visitante,9Faltas18_Local,9Faltas18_Visitante,1Córneres2_Local,1Córneres2_Visitante,86%(459/535)Pases88%(416/473)_Local,86%(459/535)Pases88%(416/473)_Visitante,20Faltas21_Local,20Faltas21_Visitante,90%(507/566)Pases80%(288/360)_Local,90%(507/566)Pases80%(288/360)_Visitante,12Faltas11_Local,12Faltas11_Visitante
08.06.2026 18:00,https://www.flashscore.es/partido/futbol/usa-pzY9vN3f/uzbekistan-bJcArLW4/resumen/estadisticas/general/?mid=WC3WGq3j,EE. UU. Sub-21,Uzbekistán Sub-23,0-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 18:00,https://www.flashscore.es/partido/futbol/finlandia-ziUu4r1s/noruega-G6ZPIu0g/resumen/estadisticas/general/?mid=dlv8uLfn,Noruega Sub-21,Finlandia Sub-21,0-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,62%,38%,16,4,14,3,,,11,2,,,0,1,,,2,1,,,,,,,,,,,,,0,2,11,11,,,,,,,,,17,21,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 17:30,https://www.flashscore.es/partido/futbol/algeria-jsgG1DZl/tunez-QJZUWQ1C/resumen/estadisticas/general/?mid=KpOAcrCj,Túnez Sub-20,Argelia Sub-20,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 17:00,https://www.flashscore.es/partido/futbol/bielorrusia-I5CFRx5s/kazajistan-0Otc2MVg/resumen/estadisticas/general/?mid=APPmFuWr,Bielorrusia Sub-21,Kazajistán Sub-21,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,65%,35%,12,5,2,3,,,4,1,,,,,,,10,2,,,,,,,,,,,,,3,1,17,15,,,,,,,,,30,26,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 17:00,https://www.flashscore.es/partido/futbol/catar-Ys2Mm9XC/usa-C2brfuWl/resumen/estadisticas/general/?mid=ABxu34lT,EE. UU. Sub-18,Catar Sub-20,2-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 17:00,https://www.flashscore.es/partido/futbol/irak-lzrYjwJE/jordania-KU6NYfBl/resumen/estadisticas/general/?mid=niQw7jiD,Irak Sub-20,Jordania Sub-20,0-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 16:00,https://www.flashscore.es/partido/futbol/arabia-saudi-AZPTLkah/panama-fJatn36N/resumen/estadisticas/general/?mid=GpD3ScJj,Arabia Saudí Sub-20,Panamá Sub-20,0-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,46%,54%,3,7,1,3,,,1,3,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 16:00,https://www.flashscore.es/partido/futbol/estonia-CYd0v5PH/letonia-A5SfD59o/resumen/estadisticas/general/?mid=dGhOXPo9,Letonia Sub-19,Estonia Sub-19,3-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,60%,40%,19,4,8,3,,,7,0,,,,,,,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 15:00,https://www.flashscore.es/partido/futbol/japon-2PCIQcpd/ucrania-b7bdsGlm/resumen/estadisticas/general/?mid=zL8RNcbe,Japón Sub-21,Ucrania Sub-21,3-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,48%,52%,9,7,3,2,,,5,2,,,,,,,6,5,,,,,,,,,,,,,0,1,11,7,,,,,,,,,21,21,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 14:00,https://www.flashscore.es/partido/futbol/estados-unidos-bJ4urFwb/macedonia-del-norte-jD75OEJC/resumen/estadisticas/general/?mid=80BZPDeU,Macedonia del Norte Sub-21,EE. UU. Sub-20,0-2Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 13:30,https://www.flashscore.es/partido/futbol/butan-ze0Gl6S3/sri-lanka-GW4b2iPg/resumen/estadisticas/general/?mid=ry9FGxyJ,Sri Lanka,Bután,4-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,59%,41%,9,6,5,3,,,7,3,,,1,4,,,4,3,,,,,,,,,,,,,1,0,11,13,,,,,,,,,15,19,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 11:00,https://www.flashscore.es/partido/futbol/gales-rRUpAB6l/suecia-tj6mRuo6/resumen/estadisticas/general/?mid=tveDuGCb,Suecia Sub-18,Gales Sub-19,3-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 10:00,https://www.flashscore.es/partido/futbol/albania-QkKk9VLf/bulgaria-Q3L7QUzl/resumen/estadisticas/general/?mid=Ea33Xwct,Albania Sub-17,Bulgaria Sub-17,5-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12',(Penalti),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2026 01:00,https://www.flashscore.es/partido/futbol/colombia-G02s4PCS/jordania-vNcmJoU2/resumen/estadisticas/general/?mid=IuITm4Fd,Colombia,Jordania,2-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.69,0.83,64%,36%,14,10,5,2,5,2,3,1,86%(532/621),80%(280/352),0,2,1.34,0.02,7,6,2,2,12,3,2,7,0,1,1,0,24,5,3,0,17,7,47%(23/49),34%(11/32),68%(95/139),70%(52/74),50%(5/10),22%(2/9),1.50,0.69,14,19,7,17,81%(13/16),38%(8/21),53,34,10,20,10,11,3,2,0,0,2,2,0.02,1.34,0.02,-0.66,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 22:00,https://www.flashscore.es/partido/futbol/ecuador-8tbm8Tri/guatemala-8KhCLQs3/resumen/estadisticas/general/?mid=hnYs0nU6,Ecuador,Guatemala,3-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,2.65,0.27,67%,33%,18,3,6,0,5,0,6,0,91%(690/758),82%(315/382),3,1,2.74,0.00,7,2,5,1,13,1,5,2,2,0,1,0,29,5,2,1,3,11,49%(17/35),33%(12/36),83%(221/267),64%(32/50),29%(7/24),33%(1/3),1.36,0.26,11,10,11,3,76%(13/17),77%(10/13),35,31,6,31,13,10,1,0,0,1,0,2,0.00,2.74,0.00,-0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 21:00,https://www.flashscore.es/partido/futbol/brasil-fshAb9b7/estados-unidos-fNV1DGgg/resumen/estadisticas/general/?mid=zF9YaOiA,Brasil Sub-17,EE. UU. Sub-17,4-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 21:00,https://www.flashscore.es/partido/futbol/grecia-COuk57Ci/italia-hlKvieGH/resumen/estadisticas/general/?mid=C8MJJXIs,Grecia,Italia,0-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.03,1.51,58%,42%,12,10,0,3,2,3,2,3,87%(475/546),81%(324/399),0,3,0.00,1.10,8,3,4,4,8,8,4,2,1,1,,,22,20,1,3,14,11,52%(23/44),38%(17/45),79%(83/105),63%(67/106),25%(3/12),21%(3/14),0.52,1.10,15,16,11,14,62%(8/13),55%(12/22),46,42,19,16,11,10,0,0,0,0,2,0,1.10,0.00,0.10,0.00,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 21:00,https://www.flashscore.es/partido/futbol/marruecos-IDKYO3R8/noruega-8rP6JO0H/resumen/estadisticas/general/?mid=OAt8UvFb,Marruecos,Noruega,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.29,0.80,46%,54%,13,9,5,2,3,2,3,11,89%(336/378),89%(376/422),1,1,0.48,0.50,6,3,2,4,7,7,6,2,0,0,,,15,27,1,1,12,6,53%(20/38),52%(17/33),82%(59/72),78%(97/125),33%(3/9),21%(5/24),1.08,0.71,13,15,6,12,72%(13/18),60%(12/20),38,32,25,10,10,4,1,0,0,0,1,4,0.50,0.48,-0.50,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 20:45,https://www.flashscore.es/partido/futbol/croacia-K8aznggo/eslovenia-tfMf3PoO/resumen/estadisticas/general/?mid=MwkAgvmI,Croacia,Eslovenia,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.70,1.95,67%,33%,22,13,6,4,2,2,8,4,89%(553/623),78%(239/306),,,1.19,1.79,10,6,6,3,11,10,11,3,0,0,,,28,20,0,0,11,5,65%(31/48),44%(21/48),83%(163/197),64%(43/67),30%(10/33),46%(6/13),1.47,0.45,16,15,5,11,67%(8/12),50%(4/8),42,25,17,33,8,5,2,0,1,0,3,4,1.79,1.19,0.79,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 20:00,https://www.flashscore.es/partido/futbol/andorra-dnO5z404/kosovo-v1DTPQwI/resumen/estadisticas/general/?mid=WMjBQEI6,Kosovo,Andorra,3-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,58%,42%,15,6,5,2,,,8,3,83%(492/596),74%(198/266),1,8,,,6,2,4,2,,,,,,,,,,,4,0,24,12,,,,,,,,,23,19,10,26,,,,,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pases,23Saques de banda19,Defensa,9Despejes27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 18:30,https://www.flashscore.es/partido/futbol/dinamarca-0KUdxQVi/ucrania-j1JtDMwo/resumen/estadisticas/general/?mid=6HMNNw5S,Dinamarca,Ucrania,2-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,1.71,0.81,53%,47%,10,3,6,2,2,1,1,2,86%(288/336),84%(247/293),1,2,2.26,1.00,3,0,1,1,6,1,4,2,0,0,,,15,6,1,1,13,9,44%(12/27),45%(15/33),71%(70/98),69%(25/36),33%(3/9),0%(0/6),0.75,0.17,15,7,9,13,67%(4/6),25%(2/8),27,20,6,17,5,7,0,0,0,1,1,4,1.00,2.26,0.00,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 18:00,https://www.flashscore.es/partido/futbol/bangladesh-nk7jDm6A/maldivas-viclpWjn/resumen/estadisticas/general/?mid=GIfDfXAC,Maldivas,Bangladés Sub-23,1-1Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,45%,55%,8,11,5,2,,,0,9,,,2,1,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07.06.2026 15:00,https://www.flashscore.es/partido/futbol/kenia-CIAJw1QK/lesotho-fTM4XmgO/resumen/estadisticas/general/?mid=tY1Zjn96,Kenia,Lesoto,4-0Finalizado,,,,,,,,,BundesligaLaLiga EA SportsLaLiga HypermotionCopa del ReySupercopaLigue 1Premier LeagueSerie AEredivisieEurocopa,Champions LeagueEuropa LeagueConference LeagueUEFA Nations LeagueCampeonato del Mundo,checkbox label label,checkbox label label,,,63%,37%,8,6,4,2,,,5,2,,,,,,,4,4,,,,,,,,,,,,,2,1,11,22,,,,,,,,,18,20,20,10,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
